"type","question","options","answer"
"单选题","
下列哪一项不属于货物和服务招标文件应当包括的主要内容 ：(
) 。","A.资格预审邀请
B.采购项目预算金额，设定最高限价的，还应当公开最高
限价
C.投标有效期
D.采购代理机构代理费用的收取标准和方式","

A"
"
单选题","
下列哪一项不属于货物和服务招标文件应当包括的主要内容 ：(
) 。","A.投标邀请
B.投标人须知(包括投标文件的密封、签署、盖章要求等)
C.评标方法、评标标准和投标无效情形
D.评标委员会的组成和产生方式","
D"
"
单选题","
以下属于政府采购招标评标方法的是( )。","A.最高评标价法
B.综合评分法
C.性价比法
D.最优评标价法","
B"
,,,
"单选题","

有下列( )情形的，视为投标人串通投标，其投标无效。","A.不同投标人的投标文件由不同的单位或者个人编制
B.不同投标人委托不同的单位或者个人办理投标事宜
C.不同投标人的投标文件载明的项目管理成员或者联系人
员为不同的人员
D.不同投标人的投标文件异常一致或者投标报价呈规律性
差异","

D"
"
单选题","
招标文件、资格预审文件的内容不得违反法律、行政法规、强制
性标准、政府采购政策，或者违反( )原则。","A.公开、公平、公正
B.公开透明、公平竞争、公正和平等
C.公开透明、公平竞争、公正和诚实信用
D.公开、公评、公正和诚实信用","
C"
"
单选题","
综合评分法中货物项目的价格分值占总分值的比重( )。","A.不得低于30%
B.不得低于25%
C.不得低于20%
D.不得低于10%","
A"
"
多选题","采用综合评分法，评审因素的设定应当与投标人所提供货物服务
的质量相关，包括( )等。资格条件不得作为评审因素。评审因素
应当在招标文件中规定。","A.投标报价
B.技术或者服务水平
C.履约能力
D.售后服务","
ABCD"
"
多选题","
根据《政府采购货物和服务招标投标管理办法》,以下属于政府采
购货物和服务招标评标方法的是( )。","A.最低评标价法
B.综合评分法
C.性价比法
D.最优评标价法","
AB"
"
多选题","
根据《政府采购货物和服务招标投标管理办法》,招标文件售价应
当按照( )的原则确定。","A.当地物价部门的指导价
B.弥补制作
C.邮寄成本
D.招标代理自主决定","
BC"
"
多选题","
根据《政府采购货物和服务招标投标管理办法》规定，货物服务
招标分为：( )","A.公开招标
B.邀请招标
C.直接招标
D.间接招标","
AB"
,,,
"
多选题","
公开招标采购项目开标结束后，( )应当依法对投标人的资格进行
审查。","A.采购人
B.采购监管机构
C.评标委员会
D.采购代理机构","
AD"
"
多选题","


关于政府采购招标评标方法，以下说法正确的是( )。","
A.政府采购招标评标方法分为性价比法、最低评标价法和
综合评分法
B.最低评标价法，是指投标文件满足招标文件全部实质性
要求且投标报价最低的供应商为中标候选人的评标方法
C.综合评分法，是指投标文件满足招标文件全部实质性要
求且按照评审因素的量化指标评审得分最高的供应商为中
标候选人的评标方法
D.招标文件中没有规定的评标标准不得作为评审的依据","


BCD"
"多选题","

货物和服务招标采用综合评分法表述不正确的是( )。","A.为避免恶意低价竞争，应当将平均报价作为标准价，获
得最高价格得分
B.采用综合评分法的，为排除干扰，可以在招标文件中规
定，汇总评分时去掉最高最低分
C.评审标准中的分值设置应当与评审因素的量化指标相对
应
D.投标人的资格条件优于招标文件规定的，可以作为加分
因素","

ABD"
"
多选题","
开标由( )主持，邀请投标人参加。","A.采购人
B.评标委员会成员
C.采购代理机构
D.采购人上级部门","
AC"
,,,
"多选题","

评标委员会及其成员如有下列行为的，其评审意见无效，并不得
获取评审劳务报酬和报销异地评审差旅费。( )","A.确定参与评标至评标结束前私自接触投标人
B.接受投标人提出的与投标文件不一致的澄清或者说明，
除非法律有特别规定
C.违反评标纪律发表倾向性意见或者征询采购人的倾向性
意见
D.对需要专业判断的主观评审因素协商评分","

ABCD"
"
多选题","
投标人存在下列哪些情况的，投标无效：( )","A.未按照招标文件的规定提交投标保证金的
B.投标文件未按招标文件要求签署、盖章的
C.不具备招标文件中规定的资格要求的
D.报价超过招标文件中规定的预算金额或者最高限价的","
ABCD"
"
多选题","投标人根据招标文件的规定和采购项目的实际情况，拟在中标后
将中标项目的( )分包的，应当在投标文件中载明分包承担主体，
分包承担主体应当具备相应资质条件且不得再次分包。","A.主体工作
B.非主体工作
C.关键性工作
D.非关键性工作","
BD"
"
多选题","
投标人是指响应招标、参加投标竞争的( )。","A.法人
B.其他组织
C. 自然人
D.行政单位","
ABC"
"多选题","

投标文件报价出现前后不一致的，除招标文件另有规定外，可以
按照下列方法进行修正。( )","A.投标文件中开标一览表(报价表)内容与投标文件中相应
内容不一致的，以开标一览表(报价表)为准
B.大写金额和小写金额不一致的，以大写金额为准
C.单价金额小数点或者百分比有明显错位的，以开标一览
表的总价为准，并修改单价
D.总价金额与按单价汇总金额不一致的，以单价金额计算
结果为准","

ABCD"
"
多选题","
下列哪些采购项目的评标委员会成员人数应当为7人以上单数：(
)","A.采购预算金额在1000万元以上的采购项目
B.技术复杂的采购项目
C.社会影响较大的采购项目
D.采购人要求的采购项目","
ABC"
"
多选题","下列哪些人民政府根据实际情况可以确定属于地方预算的政府采
购项目的本行政区域省级、设区的市级、县级公开招标数额标准
。( )","A.福建省人民政府
B.上海市人民政府
C.深圳市人民政府
D.广西壮族自治区人民政府","
ABD"
,,,
"多选题","

下列哪些属于《政府采购货物和服务招标投标管理办法》规定的
采购需求应当包括的内容。( )","A.采购标的需实现的功能或者目标，以及为落实政府采购
政策需满足的要求
B.采购标的需执行的国家相关标准、行业标准、地方标准
或者其他标准、规范
C.采购标的需满足的质量、安全、技术规格、物理特性等
要求
D.采购标的是否属于本地供应商提供","

ABC"
"多选题","

下列哪些属于《政府采购货物和服务招标投标管理办法》规定的
采购需求应当包括的内容。( )","
A.采购标的需实现的功能或者目标，以及为落实政府采购
政策需满足的要求
B.采购标的的数量、采购项目交付或者实施的时间和地点
C.采购标的需满足的服务标准、期限、效率等要求
D.采购标的的验收标准","

ABCD"
"多选题","

下列哪些属于货物和服务招标文件应当包括的主要内容：( )。","A.投标文件编制要求、投标报价要求和投标保证金交纳、
退还方式以及不予退还投标保证金的情形
B.采购项目预算金额，设定最高限价的，还应当公开最高
限价
C.购项目的技术规格、数量、服务标准、验收等要求，包
括附件、图纸等
D.资格预审邀请","

ABC"
"
多选题","
下列哪些属于货物和服务招标文件应当包括的主要内容：( )。","A.拟签订的合同文本
B.货物、服务提供的时间、地点、方式
C.采购资金的支付方式、时间、条件
D.评标方法、评标标准和投标无效情形","
ABCD"
"
多选题","
下列哪些属于货物和服务招标文件应当包括的主要内容：( )。","A.投标邀请
B.投标人须知(包括投标文件的密封、签署、盖章要求等)
C.投标人应当提交的资格、资信证明文件
D.为落实政府采购政策，采购标的需满足的要求，以及投
标人须提供的证明材料","
ABCD"
,,,
"
多选题","
下列哪些属于货物和服务资格预审文件应当包括的主要内容：( )","A.资格预审邀请
B.申请人须知
C.申请人的资格要求
D.采购代理机构代理费用的收取标准和方式","
ABC"
"多选题","

下列哪些属于货物和服务资格预审文件应当包括的主要内容：( )","A.资格审核标准和方法
B.申请人应当提供的资格预审申请文件的内容和格式
C.提交资格预审申请文件的方式、截止时间、地点及资格
审核日期
D.申请人信用信息查询渠道及截止时点、信用信息查询记
录和证据留存的具体方式、信用信息的使用规则等内容","

ABCD"
"多选题","

下列哪些属于评标委员会负责具体评标事务独立履行的职责：( )","A.审查、评价投标文件是否符合招标文件的商务、技术等
实质性要求
B.要求投标人对投标文件有关事项作出澄清或者说明；对
投标文件进行比较和评价；
C.确定中标候选人名单，以及根据采购人委托直接确定中
标人
D.向采购人、采购代理机构或者有关部门报告评标中发现","

ABCD"
"
多选题","
下列哪一项属于货物和服务招标文件应当包括的主要内容：( )。","的违法行为
A.评标方法、评标标准和投标无效情形
B.评标委员会的组成和产生方式
C.投标截止时间、开标时间及地点
D.投标有效期","
ACD"
"
多选题","
下列属于《政府采购货物和服务招标投标管理办法》立法目的的
是 ( ) 。","A.规范政府采购当事人的采购行为
B.加强对政府采购货物和服务招标投标活动的监督管理
C.维护国家利益、社会公共利益和政府采购招标投标活动
当事人的合法权益
D.提高经济效益","
ABC"
"
多选题","
以下属于货物服务招标投标活动所应实现的经济和社会发展政策
目标的是( )","A.节约能源
B.保护环境
C.扶持不发达地区和少数民族地区
D.促进中小企业发展","
ABCD"
,,,
"多选题","

有下列情形之一的，视为投标人串通投标，其投标无效：( )","A.不同投标人的投标文件由同一单位或者个人编制
B.不同投标人委托同一单位或者个人办理投标事宜
C.不同投标人的投标文件载明的项目管理成员或者联系人
员为同一人
D.不同投标人的投标文件异常一致或者投标报价呈规律性
差异","

ABCD"
"多选题","

有下列情形之一的，视为投标人串通投标，其投标无效：( )","A.不同投标人的投标文件相互混装
B.不同投标人的投标保证金从同一单位或者个人的账户转
出
C.不同投标人的投标文件载明的项目管理成员或者联系人
员为同一人
D.不同投标人的投标文件存在一致情况","

ABC"
"
多选题","
招标文件、资格预审文件的内容不得违反( )。","A.法律
B.行政法规
C.强制性标准
D.政府采购政策","
ABCD"
判断题,货物服务招标分为公开招标和邀请招标。( ),"A.对
B.错",A
判断题,投标邀请书应当同时向所有受邀请的供应商发出。( ),"A.对
B.错",A
判断题,招标公告、资格预审公告的公告期限为5个工作日。( ),"A.对
B.错",A
"
判断题","招标公告、资格预审公告公告的内容应当以市级以上财政部门指
定媒体发布的公告为准。公告期限自省级以上财政部门指定媒体
最先发布公告之日起算。( )","A.对
B.错","
B"
判断题,资格预审文件可以收取成本费。( ),"A.对
B.错",B
"
判断题","招标文件、资格预审文件的内容不得违反法律、行政法规、强制
性标准、政府采购政策，或者违反公开透明、公平竞争、公正和
诚实信用原则。( )","A.对
B.错","
A"
,,,
"
判断题","采用最低评标价法的采购项目，提供相同品牌产品的不同投标人
参加同一合同项下投标的，以其中通过资格审查、符合性审查且
报价最低的参加评标。( )","A.对
B.错","
A"
"
判断题","使用综合评分法的采购项目，提供相同品牌产品且通过资格审查
、符合性审查的不同投标人参加同一合同项下投标的，按一家投
标人计算，评审后得分最高的同品牌投标人获得中标人推荐资格
。( )","
A.对
B.错","
A"
判断题,"不同投标人的投标文件由同一单位或者个人编制，其投标是否有
效由评标委员会决定。( )","A.对
B.错",B
判断题,"不同投标人的投标文件异常一致或者投标报价呈规律性差异，其
投标是否有效由评标委员会决定。( )","A.对
B.错",B
判断题,"开标应当在招标文件确定的提交投标文件截止时间的同一时间进
行。开标地点应当为招标文件中预先确定的地点。( )","A.对
B.错",A
"判断题","财政部门应当依法履行政府采购监督管理职责。财政部门及其工
作人员在履行监督管理职责中存在懒政怠政、滥用职权、玩忽职
守、徇私舞弊等违法违纪行为的，依照政府采购法、《中华人民
共和国公务员法》、《中华人民共和国行政监察法》、政府采购
法实施条例等国家有关规定追究相应责任；涉嫌犯罪的，移送司
法机关处理。( )","
A.对
B.错","

A"
判断题,"政府采购货物服务电子招标投标、政府采购货物中的进口机电产
品招标投标有关特殊事宜，由国家发展改革委员会另行规定。( )","A.对
B.错",B
,,,
题型,"《政府采购竞争性磋商采购方式管理暂行办法》题
干",选项,答案
"单选题","
根据《政府采购竞争性磋商采购方式管理暂行办法
》，竞争性磋商采购方式适用于以下哪种情形？（
）","A. 政府购买服务项目
B. 技术复杂或者性质特殊，不能确定详细规
格或者具体要求的
C. 因艺术品采购、专利、专有技术或者服务
的时间、数量事先不能确定等原因不能事先计
算出价格总额的
D. 以上都是","

D"
"
单选题","
在竞争性磋商采购中，磋商小组由采购人代表和评审
专家共（ ）人以上单数组成。","A. 3
B. 5
C. 7
D. 9","
A"
"
单选题","竞争性磋商文件中，供应商资格条件、采购邀请、采
购方式等内容属于（ ）。","A. 磋商文件的基本内容
B. 磋商文件的附加内容
C. 磋商文件的非必要内容
D. 磋商文件的保密内容","
A"
"
单选题","在竞争性磋商采购中，磋商文件的发售期限自开始之
日起不得少于（ ）个工作日。","A. 3
B. 5
C. 7
D. 10","
B"
"单选题","在竞争性磋商采购中，供应商提交响应文件的截止时
间前，采购人、采购代理机构可以对已发出的磋商文
件进行必要的澄清或者修改，澄清或者修改的内容作
为磋商文件的组成部分。如果澄清或者修改的内容可
能影响响应文件编制，采购人、采购代理机构应当在
提交首次响应文件截止时间至少（ ）日前，以书面
形式通知所有获取磋商文件的供应商。","
A. 3
B. 5
C. 7
D. 10","

B"
"
单选题","在竞争性磋商采购中，供应商应当按照磋商文件的要
求编制响应文件，并对其提交的响应文件的（ ）承
担法律责任。","A. 真实性、合法性
B. 完整性、准确性
C. 及时性、有效性
D. 保密性、安全性","
A"
,,,
"
单选题","
在竞争性磋商采购中，磋商保证金应当采用（ ）形
式交纳。","A. 现金
B. 支票、汇票、本票或者金融机构、担保机
构出具的保函等非现金形式
C. 银行转账
D. 电子支付","
B"
"
单选题","在竞争性磋商采购中，供应商应当在磋商文件要求的
截止时间前，将响应文件密封送达指定地点。在截止
时间后送达的响应文件为（ ）。","A. 有效文件
B. 无效文件
C. 待定文件
D. 补充文件","
B"
"
单选题","在竞争性磋商采购中，磋商小组由采购人代表和评审
专家共 3 人以上单数组成，其中评审专家人数不得
少于磋商小组成员总数的（ ）。","A. 1/2
B. 2/3
C. 3/4
D. 4/5","
B"
"
单选题","在竞争性磋商采购中，评审专家应当遵守评审工作纪
律，不得泄露评审情况和评审中获悉的（ ）。","A. 商业秘密
B. 个人隐私
C. 国家机密
D. 公共信息","
A"
"
单选题","在竞争性磋商采购中，磋商小组在对响应文件的有效
性、完整性和响应程度进行审查时，可以要求供应商
对响应文件中含义不明确、同类问题表述不一致或者
有明显文字和计算错误的内容等作出必要的（ ）。","A. 澄清、说明或者更正
B. 补充、修改或者撤回
C. 解释、说明或者更正
D. 补充、修改或者撤回","
A"
"
单选题","在竞争性磋商采购中，磋商小组所有成员应当集中与
单一供应商分别进行磋商，并给予所有参加磋商的供
应商（ ）的磋商机会。","A. 平等
B. 优先
C. 特殊
D. 有限","
A"
"
单选题","在竞争性磋商采购中，磋商小组可以根据磋商文件和
磋商情况实质性变动采购需求中的技术、服务要求以
及合同草案条款，但不得变动磋商文件中的（ ）。","A. 其他内容
B. 供应商资格条件
C. 采购预算
D. 采购方式","
A"
"
单选题","在竞争性磋商采购中，磋商文件能够详细列明采购标
的的技术、服务要求的，磋商结束后，磋商小组应当
要求所有实质性响应的供应商在规定时间内提交最后
报价，提交最后报价的供应商不得少于（ ）家。","A. 2
B. 3
C. 4
D. 5","
B"
,,,
"
单选题","
在竞争性磋商采购中，综合评分法货物项目的价格分
值占总分值的比重（即权值）为（ ）。","A. 10% 至 30%
B. 20% 至 40%
C. 30% 至 60%
D. 40% 至 70%","
C"
"
单选题","在竞争性磋商采购中，综合评分法服务项目的价格分
值占总分值的比重（即权值）为（ ）。","A. 10% 至 30%
B. 20% 至 40%
C. 30% 至 60%
D. 40% 至 70%","
A"
"
单选题","在竞争性磋商采购中，综合评分法中的价格分统一采
用（ ）计算。","A. 高价优先法
B. 低价优先法
C. 平均价法
D. 中间价法","
B"
"
单选题","在竞争性磋商采购中，磋商小组应当根据综合评分情
况，按照评审得分由高到低顺序推荐（ ）名以上成
交候选供应商。","A. 2
B. 3
C. 4
D. 5","
B"
"
单选题","在竞争性磋商采购中，评审报告应当由磋商小组全体
人员签字认可。磋商小组成员对评审报告有异议的，
磋商小组按照（ ）的原则推荐成交候选供应商。","A. 少数服从多数
B. 多数服从少数
C. 一致同意
D. 随机选择","
A"
"
单选题","在竞争性磋商采购中，采购人应当在收到评审报告后
（ ）个工作日内，从评审报告提出的成交候选供应
商中，按照排序由高到低的原则确定成交供应商。","A. 3
B. 5
C. 7
D. 10","
B"
"
单选题","在竞争性磋商采购中，采购人或者采购代理机构应当
在成交供应商确定后（ ）个工作日内，在省级以上
财政部门指定的政府采购信息发布媒体上公告成交结
果。","A. 2
B. 3
C. 5
D. 7","
A"
"
单选题","在竞争性磋商采购中，采购人与成交供应商应当在成
交通知书发出之日起（ ）日内，按照磋商文件确定
的合同文本以及采购标的、规格型号、采购金额、采
购数量、技术和服务要求等事项签订政府采购合同。","A. 15
B. 20
C. 30
D. 45","
C"
,,,
"
单选题","
在竞争性磋商采购中，未成交供应商的磋商保证金应
当在成交通知书发出后（ ）个工作日内退还。","A. 3
B. 5
C. 7
D. 10","
B"
"
单选题","在竞争性磋商采购中，成交供应商的磋商保证金应当
在采购合同签订后（ ）个工作日内退还。","A. 3
B. 5
C. 7
D. 10","
B"
"
单选题","在竞争性磋商采购中，供应商在提交响应文件截止时
间后撤回响应文件的，磋商保证金（ ）。","A. 应当退还
B. 不予退还
C. 部分退还
D. 视情况而定","
B"
"
单选题","
在竞争性磋商采购中，供应商在响应文件中提供虚假
材料的，磋商保证金（ ）。","A. 应当退还
B. 不予退还
C. 部分退还
D. 视情况而定","
B"
"
单选题","在竞争性磋商采购中，除因不可抗力或磋商文件认可
的情形以外，成交供应商不与采购人签订合同的，磋
商保证金（ ）。","A. 应当退还
B. 不予退还
C. 部分退还
D. 视情况而定","
B"
"
单选题","在竞争性磋商采购中，供应商与采购人、其他供应商
或者采购代理机构恶意串通的，磋商保证金（ ）。","A. 应当退还
B. 不予退还
C. 部分退还
D. 视情况而定","
B"
"
单选题","在竞争性磋商采购中，除资格性检查认定错误、分值
汇总计算错误、分项评分超出评分标准范围、客观分
评分不一致、经磋商小组一致认定评分畸高、畸低的
情形外，采购人或者采购代理机构不得以任何理由组
织（ ）。","A. 重新评审
B. 补充评审
C. 修改评审
D. 撤回评审","
A"
"
单选题","在竞争性磋商采购中，采购人或者采购代理机构不得
通过对样品进行检测、对供应商进行考察等方式改变
（ ）。","A. 评审结果
B. 采购需求
C. 采购预算
D. 采购方式","
A"
,,,
"
单选题","在竞争性磋商采购中，成交供应商拒绝签订政府采购
合同的，采购人可以按照《政府采购竞争性磋商采购
方式管理暂行办法》第二十八条第二款规定的原则确
定其他供应商作为成交供应商并签订政府采购合同，
也可以（ ）。","A. 重新开展采购活动
B. 终止采购活动
C. 修改采购需求
D. 调整采购预算","
A"
"
单选题","
在竞争性磋商采购中，出现影响采购公正的违法、违
规行为的，采购人或者采购代理机构应当（ ）。","A. 终止竞争性磋商采购活动
B. 继续采购活动
C. 修改采购需求
D. 调整采购预算","
A"
"
单选题","在竞争性磋商采购中，因情况变化，不再符合规定的
竞争性磋商采购方式适用情形的，采购人或者采购代
理机构应当（ ）。","A. 终止竞争性磋商采购活动
B. 继续采购活动
C. 修改采购需求
D. 调整采购预算","
A"
"
单选题","在竞争性磋商采购中，除《政府采购竞争性磋商采购
方式管理暂行办法》第二十一条第三款规定的情形
外，在采购过程中符合要求的供应商或者报价未超过
采购预算的供应商不足（ ）家的，采购人或者采购
代理机构应当终止竞争性磋商采购活动。","A. 2
B. 3
C. 4
D. 5","
B"
"
单选题","
在竞争性磋商采购中，因重大变故，采购任务取消
的，采购人或者采购代理机构应当（ ）。","A. 终止采购活动
B. 继续采购活动
C. 修改采购需求
D. 调整采购预算","
A"
"
单选题","在竞争性磋商采购中，相关法律制度对政府和社会资
本合作项目采用竞争性磋商采购方式另有规定的，从
其规定。这体现了（ ）。","A. 法律优先原则
B. 法律保留原则
C. 法律适用原则
D. 法律补充原则","
A"
"
单选题","在竞争性磋商采购中，主管预算单位是指负有编制部
门预算职责，向同级财政部门申报预算的（ ）。","A. 国家机关、事业单位和团体组织
B. 企业、事业单位和团体组织
C. 国家机关、企业单位和团体组织
D. 国家机关、事业单位和企业单位","
A"
,,,
"
单选题","在竞争性磋商采购中，采购人、采购代理机构应当按
照政府采购法和《政府采购竞争性磋商采购方式管理
暂行办法》的规定组织开展竞争性磋商，并采取必要
措施，保证磋商在（ ）的情况下进行。","A. 公开透明
B. 严格保密
C. 公平公正
D. 高效便捷","
B"
"
单选题","在竞争性磋商采购中，任何单位和个人不得非法干预
、影响（ ）。","A. 磋商过程和结果
B. 采购需求和预算
C. 供应商资格和条件
D. 评审标准和程序","
A"
"
单选题","在竞争性磋商采购中，采购人、采购代理机构应当通
过发布公告、从省级以上财政部门建立的供应商库中
随机抽取或者采购人和评审专家分别书面推荐的方式
邀请不少于（ ）家符合相应资格条件的供应商参与
竞争性磋商采购活动。","A. 2
B. 3
C. 4
D. 5","
B"
"
单选题","在竞争性磋商采购中，符合政府采购法第二十二条第
一款规定条件的供应商可以在采购活动开始前加入（
）。","A. 供应商库
B. 评审专家库
C. 采购代理机构库
D. 采购人库","
A"
"
单选题","在竞争性磋商采购中，财政部门不得对供应商申请入
库收取任何费用，不得利用供应商库进行（ ）。","A. 地区和行业封锁
B. 供应商资质审查
C. 采购需求调研
D. 采购预算编制","
A"
"
单选题","在竞争性磋商采购中，采取采购人和评审专家书面推
荐方式选择供应商的，采购人推荐供应商的比例不得
高于推荐供应商总数的（ ）。","A. 30%
B. 40%
C. 50%
D. 60%","
C"
"
单选题","在竞争性磋商采购中，采用公告方式邀请供应商的，
采购人、采购代理机构应当在省级以上人民政府财政
部门指定的政府采购信息发布媒体发布（ ）。","A. 竞争性磋商公告
B. 采购需求公告
C. 采购预算公告
D. 采购结果公告","
A"
,,,
"单选题","在竞争性磋商采购中，竞争性磋商公告应当包括采购
人、采购代理机构的名称、地点和联系方法，采购项
目的名称、数量、简要规格描述或项目基本概况介
绍，采购项目的预算，供应商资格条件，获取磋商文
件的时间、地点、方式及磋商文件售价，响应文件提
交的截止时间、开启时间及地点，以及（ ）。","
A. 采购项目联系人姓名和电话
B. 采购需求详细说明
C. 采购预算详细说明
D. 采购结果详细说明","

A"
"
单选题","在竞争性磋商采购中，磋商文件应当根据采购项目的
特点和采购人的实际需求制定，并经采购人（ ）同
意。","A. 书面
B. 口头
C. 电子
D. 电话","
A"
"
单选题","
在竞争性磋商采购中，采购人应当以满足实际需求为
原则，不得擅自提高经费预算和资产配置等（ ）。","A. 采购标准
B. 采购需求
C. 采购预算
D. 采购方式","
A"
"
单选题","在竞争性磋商采购中，磋商文件不得要求或者标明供
应商名称或者特定货物的品牌，不得含有指向特定供
应商的（ ）等条件。","A. 技术、服务
B. 价格、质量
C. 资质、信誉
D. 经验、业绩","
A"
"单选题","在竞争性磋商采购中，磋商文件应当包括供应商资格
条件、采购邀请、采购方式、采购预算、采购需求、
政府采购政策要求、评审程序、评审方法、评审标准
、价格构成或者报价要求、响应文件编制要求、保证
金交纳数额和形式以及不予退还保证金的情形、磋商
过程中可能实质性变动的内容、响应文件提交的截止
时间、开启时间及地点以及（ ）等。","
A. 合同草案条款
B. 采购结果公告
C. 采购需求详细说明
D. 采购预算详细说明","

A"
"多选题","

根据《政府采购竞争性磋商采购方式管理暂行办法
》，以下哪些情形可以采用竞争性磋商方式开展采
购？（ ）","A. 政府购买服务项目
B. 技术复杂或者性质特殊，不能确定详细规
格或者具体要求的
C. 因艺术品采购、专利、专有技术或者服务
的时间、数量事先不能确定等原因不能事先计
算出价格总额的
D. 市场竞争不充分的科研项目，以及需要扶
持的科技成果转化项目","

ABCD"
,,,
"
多选题","
在竞争性磋商采购活动中，采购人、采购代理机构应
当通过以下哪些方式邀请不少于 3 家符合相应资格
条件的供应商参与？（ ）","A. 发布公告
B. 从省级以上财政部门建立的供应商库中随
机抽取
C. 采购人和评审专家分别书面推荐
D. 直接指定供应商","
ABC"
"多选题","

竞争性磋商公告应当包括以下哪些主要内容？（ ）","A. 采购人、采购代理机构的名称、地点和联
系方法
B. 采购项目的名称、数量、简要规格描述或
项目基本概况介绍
C. 采购项目的预算
D. 供应商资格条件","

ABCD"
"
多选题","
磋商文件应当包括以下哪些内容？（ ）","A. 供应商资格条件
B. 采购邀请
C. 采购方式
D. 采购预算","
ABCD"
"
多选题","在竞争性磋商采购活动中，磋商小组由以下哪些人员
组成？（ ）","A. 采购人代表
B. 评审专家
C. 采购代理机构人员
D. 供应商代表","
AB"
"
多选题","在竞争性磋商采购活动中，磋商小组在对响应文件的
有效性、完整性和响应程度进行审查时，可以要求供
应商对以下哪些内容作出必要的澄清、说明或者更
正？（ ）","A. 响应文件中含义不明确的内容
B. 同类问题表述不一致的内容
C. 有明显文字和计算错误的内容
D. 响应文件的实质性内容","
ABC"
"
多选题","
在竞争性磋商采购活动中，磋商小组可以根据磋商文
件和磋商情况实质性变动以下哪些内容？（ ）","A. 采购需求中的技术、服务要求
B. 合同草案条款
C. 磋商文件中的其他内容
D. 供应商资格条件","
AB"
"多选题","
在竞争性磋商采购活动中，出现以下哪些情形，采购
人或者采购代理机构应当终止竞争性磋商采购活动？
（ ）","A. 因情况变化，不再符合规定的竞争性磋商
采购方式适用情形的
B. 出现影响采购公正的违法、违规行为的
C. 在采购过程中符合要求的供应商或者报价
未超过采购预算的供应商不足 3 家的
D. 供应商拒绝签订政府采购合同的","

ABC"
,,,
"
多选题","在竞争性磋商采购活动中，磋商小组所有成员应当集
中与单一供应商分别进行磋商，并给予所有参加磋商
的供应商平等的磋商机会。这一规定体现了以下哪些
原则？（ ）","A. 公开原则
B. 公平原则
C. 公正原则
D. 诚实信用原则","
BC"
"
多选题","在竞争性磋商采购活动中，磋商小组在对响应文件的
有效性、完整性和响应程度进行审查时，可以要求供
应商对以下哪些内容作出必要的澄清、说明或者更
正？（ ）","A. 响应文件中含义不明确的内容
B. 同类问题表述不一致的内容
C. 有明显文字和计算错误的内容
D. 响应文件的实质性内容","
ABC"
"
多选题","在竞争性磋商采购活动中，磋商小组可以根据磋商文
件和磋商情况实质性变动以下哪些内容？（ ）","A. 采购需求中的技术、服务要求
B. 合同草案条款
C. 磋商文件中的其他内容
D. 供应商资格条件","
AB"
"多选题","
在竞争性磋商采购活动中，出现以下哪些情形，采购
人或者采购代理机构应当终止竞争性磋商采购活动？
（ ）","A. 因情况变化，不再符合规定的竞争性磋商
采购方式适用情形的
B. 出现影响采购公正的违法、违规行为的
C. 在采购过程中符合要求的供应商或者报价
未超过采购预算的供应商不足 3 家的
D. 供应商拒绝签订政府采购合同的","

ABC"
"
多选题","在竞争性磋商采购活动中，磋商小组所有成员应当集
中与单一供应商分别进行磋商，并给予所有参加磋商
的供应商平等的磋商机会。这一规定体现了以下哪些
原则？（ ）","A. 公开原则
B. 公平原则
C. 公正原则
D. 诚实信用原则","
BC"
"
多选题","在竞争性磋商采购活动中，磋商小组在对响应文件的
有效性、完整性和响应程度进行审查时，可以要求供
应商对以下哪些内容作出必要的澄清、说明或者更
正？（ ）","A. 响应文件中含义不明确的内容
B. 同类问题表述不一致的内容
C. 有明显文字和计算错误的内容
D. 响应文件的实质性内容","
ABC"
"
多选题","在竞争性磋商采购活动中，磋商小组可以根据磋商文
件和磋商情况实质性变动以下哪些内容？（ ）","A. 采购需求中的技术、服务要求
B. 合同草案条款
C. 磋商文件中的其他内容
D. 供应商资格条件","
AB"
"
判断题","根据《政府采购竞争性磋商采购方式管理暂行办法
》，政府购买服务项目可以采用竞争性磋商方式开展
采购。（ ）","A. 对
B. 错","
A"
,,,
"
判断题","在竞争性磋商采购活动中，采购人、采购代理机构可
以通过直接指定供应商的方式邀请不少于 3 家符合
相应资格条件的供应商参与。（ ）","A. 对
B. 错","
B"
判断题,"竞争性磋商公告应当包括采购人、采购代理机构的名
称、地点和联系方法。（ ）","A. 对
B. 错",A
判断题,"磋商文件可以要求或者标明供应商名称或者特定货物
的品牌。（ ）","A. 对
B. 错",B
判断题,"在竞争性磋商采购活动中，磋商小组由采购人代表和
评审专家共 3 人以上单数组成。（ ）","A. 对
B. 错",A
"
判断题","在竞争性磋商采购活动中，磋商小组可以要求供应商
对响应文件的实质性内容作出必要的澄清、说明或者
更正。（ ）","A. 对
B. 错","
B"
"
判断题","在竞争性磋商采购活动中，磋商小组可以根据磋商文
件和磋商情况实质性变动磋商文件中的其他内容。（
）","A. 对
B. 错","
B"
判断题,"在竞争性磋商采购活动中，综合评分法货物项目的价
格分值占总分值的比重（即权值）为 30% 至 60%。
（ ）","A. 对
B. 错",A
"
判断题","在竞争性磋商采购活动中，磋商小组应当根据综合评
分情况，按照评审得分由高到低顺序推荐 2 名以上
成交候选供应商。（ ）","A. 对
B. 错","
B"
